id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
9877739,11729587,8400.0,8400.0,8400.0, 36 months,6.03,255.66,A,A1,Team Lead/FSO,2 years,RENT,70500.0,Verified,Dec-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9877739,,credit_card,Chase CC,200xx,DC,13.69,0.0,Mar-2006,0.0,,,5.0,0.0,4508.0,18.8,14.0,w,0.0,0.0,8896.69,8896.69,8400.0,496.69,0.0,0.0,0.0,Mar-2015,5573.11,,Feb-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,45047.0,,,,,,,,,,,,24000.0,,,
51125438,54535159,4675.0,4675.0,4675.0, 36 months,14.65,161.27,C,C5,Owner operator,3 years,RENT,84000.0,Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51125438,,debt_consolidation,Debt consolidation,912xx,CA,2.24,0.0,Jan-2005,0.0,74.0,,6.0,0.0,2341.0,44.2,13.0,w,3637.12,3637.12,1392.39,1392.39,1037.88,354.51,0.0,0.0,0.0,Jan-2016,200.0,Feb-2016,Jan-2016,0.0,74.0,1.0,INDIVIDUAL,,,,0.0,0.0,2341.0,,,,,,,,,,,,5300.0,,,
7372571,9034455,28000.0,28000.0,27975.0, 36 months,8.6,885.19,A,A4,Nurse Practitioner,3 years,MORTGAGE,110000.0,Source Verified,Oct-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7372571,  Borrower added on 09/24/13 > I am going to consolidate higher interest credit card and other debt into one payment.<br>,debt_consolidation,Debt consolidation,751xx,TX,8.71,0.0,Oct-1978,1.0,,,16.0,0.0,27182.0,36.0,29.0,f,7689.17,7682.3,23899.33,23877.99,20310.83,3588.5,0.0,0.0,0.0,Jan-2016,885.19,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,110369.0,,,,,,,,,,,,75500.0,,,
62469446,66732171,16000.0,16000.0,16000.0, 36 months,7.26,495.94,A,A4,Manager,< 1 year,MORTGAGE,150000.0,Not Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=62469446,,debt_consolidation,Debt consolidation,774xx,TX,12.61,0.0,Apr-2004,0.0,,,19.0,0.0,4050.0,6.2,29.0,w,7281.71,7281.71,8974.91,8974.91,8718.29,256.62,0.0,0.0,0.0,Jan-2016,495.94,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,290459.0,,,,,,,,,,,,65500.0,,,
8587385,10329429,20000.0,20000.0,20000.0, 36 months,12.99,673.79,B,B4,manager,10+ years,MORTGAGE,78000.0,Verified,Nov-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8587385,  Borrower added on 10/28/13 > Eliminate high interest debt and finish some small projects at home ex.new heating system<br>,debt_consolidation,Debt consolidation,074xx,NJ,19.68,0.0,Mar-2001,2.0,,,13.0,0.0,21547.0,64.7,20.0,f,0.0,0.0,21589.7226271,21589.72,20000.0,1589.72,0.0,0.0,0.0,Jul-2014,16875.2,,Feb-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,210579.0,,,,,,,,,,,,33300.0,,,
1199502,1440888,7500.0,7500.0,7500.0, 36 months,13.99,256.3,C,C1,Advance Auto Parts,5 years,MORTGAGE,37000.0,Source Verified,Mar-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1199502,  Borrower added on 03/19/12 > Paying off multiple credit cards and consolidating into one monthly payment. Currently making extra monthly payments on cards but interest adds up too fast and wish to pay off much sooner.<br>,credit_card,debt consolidation,130xx,NY,15.54,0.0,Oct-2001,1.0,,,9.0,0.0,6880.0,80.0,18.0,f,0.0,0.0,9222.20771752,9222.21,7500.0,1722.21,0.0,0.0,0.0,Apr-2015,269.09,,Nov-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
63180405,67522277,7000.0,7000.0,7000.0, 36 months,6.24,213.72,A,A2,HUMAN RESOURCE SPEC,4 years,MORTGAGE,75000.0,Source Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63180405,,home_improvement,Home improvement,622xx,IL,19.87,0.0,Mar-2001,0.0,,,20.0,0.0,4784.0,8.4,36.0,w,6644.44,6644.44,422.59,422.59,355.56,67.03,0.0,0.0,0.0,Jan-2016,213.72,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,134789.0,,,,,,,,,,,,56900.0,,,
26389045,28861955,12600.0,12600.0,12600.0, 60 months,13.98,293.05,C,C3,Sales/Customer servicee,3 years,MORTGAGE,42000.0,Not Verified,Sep-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=26389045,,other,Other,141xx,NY,23.57,0.0,Jan-1989,0.0,36.0,,16.0,0.0,8681.0,28.8,52.0,w,0.0,0.0,879.15,879.15,443.91,435.24,0.0,0.0,0.0,Dec-2014,293.05,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,110650.0,,,,,,,,,,,,30100.0,,,
51176859,54586627,11200.0,11200.0,11200.0, 60 months,18.55,287.77,E,E2,Account Specialist ,2 years,RENT,33000.0,Source Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51176859,,vacation,Vacation,431xx,OH,10.44,1.0,Feb-2011,1.0,7.0,,6.0,0.0,3328.0,43.8,7.0,f,10359.36,10359.36,1991.31,1991.31,840.64,1150.67,0.0,0.0,0.0,Jan-2016,287.77,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,11224.0,,,,,,,,,,,,7600.0,,,
33611474,36254748,22000.0,22000.0,22000.0, 36 months,15.99,773.35,D,D2,Driver,< 1 year,OWN,75000.0,Verified,Nov-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=33611474,,debt_consolidation,Debt consolidation,302xx,GA,21.09,0.0,Aug-1988,0.0,36.0,,7.0,0.0,10382.0,36.0,16.0,w,14662.72,14662.72,10778.04,10778.04,7337.28,3440.76,0.0,0.0,0.0,Jan-2016,773.35,Feb-2016,Jan-2016,0.0,43.0,1.0,INDIVIDUAL,,,,0.0,0.0,34445.0,,,,,,,,,,,,28800.0,,,
42904370,45901091,25725.0,25725.0,25725.0, 60 months,16.99,639.2,D,D3,Sterile Processing Supervisor,10+ years,RENT,56000.0,Verified,Apr-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=42904370,,debt_consolidation,Debt consolidation,852xx,AZ,18.47,0.0,Jun-1998,0.0,,,5.0,0.0,30362.0,86.0,9.0,f,23105.32,23105.32,5704.24,5704.24,2619.68,3084.56,0.0,0.0,0.0,Jan-2016,639.2,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,30362.0,,,,,,,,,,,,35300.0,,,
831986,1041313,3025.0,3025.0,3025.0, 36 months,11.49,99.74,B,B4,,n/a,RENT,17436.0,Not Verified,Aug-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=831986,  Borrower added on 07/29/11 > pay credit card off<br/>,debt_consolidation,out of debt,990xx,WA,20.92,0.0,Jan-1983,3.0,,,5.0,0.0,13187.0,89.7,23.0,f,0.0,0.0,3588.42096596,3588.42,3025.0,563.42,0.0,0.0,0.0,Aug-2014,109.22,,Aug-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
51879625,55309431,20000.0,20000.0,20000.0, 60 months,13.99,465.27,C,C4,Account Executive,3 years,RENT,84000.0,Source Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51879625,,credit_card,Credit card refinancing,038xx,NH,38.38,1.0,Oct-1992,1.0,20.0,,16.0,0.0,23952.0,79.3,30.0,f,18566.15,18566.15,2776.08,2776.08,1433.85,1342.23,0.0,0.0,0.0,Jan-2016,465.27,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,86997.0,,,,,,,,,,,,30200.0,,,
57762310,61515031,14000.0,14000.0,14000.0, 60 months,12.69,316.33,C,C2,Information assurance engineer,5 years,MORTGAGE,105360.0,Source Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=57762310,,debt_consolidation,Debt consolidation,201xx,VA,17.61,0.0,Oct-1994,0.0,63.0,,9.0,0.0,13765.0,82.9,26.0,w,13140.62,13140.62,1561.91,1561.91,859.38,702.53,0.0,0.0,0.0,Jan-2016,316.33,Feb-2016,Jan-2016,0.0,63.0,1.0,INDIVIDUAL,,,,0.0,0.0,621482.0,,,,,,,,,,,,16600.0,,,
6739766,8342061,3500.0,3500.0,3500.0, 60 months,17.56,88.05,D,D1,Culvers,9 years,MORTGAGE,25000.0,Verified,Aug-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6739766,  Borrower added on 08/14/13 > Buying a used car and consolidating some credit card debt<br>,major_purchase,Car/Credit Loan,430xx,OH,17.86,0.0,Oct-2006,1.0,,,8.0,0.0,3483.0,30.0,9.0,f,2181.62,2181.62,2552.55,2552.55,1318.38,1234.17,0.0,0.0,0.0,Jan-2016,88.05,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,9666.0,,,,,,,,,,,,11600.0,,,
63350110,67691990,16700.0,16700.0,16700.0, 60 months,19.99,442.36,E,E4,Technician,3 years,MORTGAGE,38000.0,Not Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63350110,,credit_card,Credit card refinancing,334xx,FL,35.53,4.0,Oct-2007,2.0,18.0,,20.0,0.0,22750.0,55.8,26.0,w,16368.93,16368.93,866.17,866.17,331.07,535.1,0.0,0.0,0.0,Jan-2016,442.36,Feb-2016,Jan-2016,0.0,18.0,1.0,INDIVIDUAL,,,,0.0,0.0,128763.0,,,,,,,,,,,,40800.0,,,
3933035,5157104,9125.0,9125.0,9125.0, 36 months,7.9,285.53,A,A4,The Heritage at Lowman,10+ years,MORTGAGE,43000.0,Not Verified,Apr-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3933035,,credit_card,Consolidated,291xx,SC,15.53,0.0,Apr-1988,0.0,33.0,,10.0,0.0,8259.0,35.8,34.0,w,1123.31,1123.31,9136.96,9136.96,8001.69,1135.27,0.0,0.0,0.0,Jan-2016,285.53,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,398.0,95266.0,,,,,,,,,,,,23100.0,,,
34303737,36967111,28000.0,28000.0,28000.0, 36 months,7.49,870.85,A,A4,COnsultant,6 years,RENT,88000.0,Not Verified,Nov-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=34303737,,credit_card,Credit card refinancing,770xx,TX,14.71,3.0,Jun-1994,0.0,8.0,,7.0,0.0,21043.0,74.9,16.0,f,17849.42,17849.42,12168.6,12168.6,10150.58,2018.02,0.0,0.0,0.0,Jan-2016,870.85,Feb-2016,Jan-2016,0.0,34.0,1.0,INDIVIDUAL,,,,0.0,0.0,100468.0,,,,,,,,,,,,28100.0,,,
38625113,41408875,25000.0,25000.0,25000.0, 36 months,6.49,766.12,A,A2,Director of Quality Assurance,2 years,MORTGAGE,140000.0,Verified,Jan-2015,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38625113,,debt_consolidation,Debt consolidation,900xx,CA,1.82,0.0,May-2000,0.0,,,8.0,0.0,17077.0,28.7,17.0,w,0.0,0.0,25320.53,25320.53,25000.0,320.53,0.0,0.0,0.0,Apr-2015,62.54,,Nov-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,213642.0,,,,,,,,,,,,59600.0,,,
52076483,55536204,19200.0,19200.0,19200.0, 60 months,16.55,472.54,D,D2,Partner,6 years,MORTGAGE,50000.0,Not Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52076483,,credit_card,Credit card refinancing,300xx,GA,29.43,0.0,Jan-2004,0.0,,32.0,7.0,1.0,11793.0,71.9,9.0,w,17684.25,17684.25,3272.47,3272.47,1515.75,1756.72,0.0,0.0,0.0,Jan-2016,472.54,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,163764.0,,,,,,,,,,,,16400.0,,,
13877792,15930125,20400.0,20400.0,20350.0, 60 months,17.57,513.27,D,D2,Custodian,3 years,MORTGAGE,51160.0,Verified,Apr-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13877792,,debt_consolidation,Debt consolidation,478xx,IN,19.4,0.0,Feb-2002,1.0,,,8.0,0.0,3891.0,36.0,18.0,f,15455.59,15417.71,10265.4,10240.24,4944.41,5320.99,0.0,0.0,0.0,Dec-2015,513.27,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,122292.0,,,,,,,,,,,,10800.0,,,
13367189,15409403,20000.0,20000.0,20000.0, 36 months,10.99,654.68,B,B2,rn,10+ years,MORTGAGE,150000.0,Not Verified,Apr-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13367189,,debt_consolidation,Debt consolidation,064xx,CT,13.02,0.0,Nov-1994,1.0,36.0,,13.0,0.0,27132.0,58.5,39.0,w,9136.55,9136.55,13748.28,13748.28,10863.45,2884.83,0.0,0.0,0.0,Jan-2016,654.68,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,433701.0,,,,,,,,,,,,46400.0,,,
4234883,5407071,7000.0,7000.0,7000.0, 36 months,14.33,240.37,C,C1,Swanberg-Judkins Insurance,3 years,MORTGAGE,35000.0,Verified,Apr-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4234883,"  Borrower added on 04/08/13 > To consolidate debt and pay it off quicker, paying less in interest. It is very important to me to get back on track :)<br>",debt_consolidation,The Payoff,982xx,WA,22.25,0.0,Dec-2005,0.0,,,12.0,0.0,10296.0,72.5,17.0,w,712.08,712.08,7923.91,7923.91,6287.92,1635.99,0.0,0.0,0.0,Jan-2016,240.37,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,159406.0,,,,,,,,,,,,14200.0,,,
60784467,64826294,25000.0,25000.0,25000.0, 60 months,9.99,531.06,B,B3,Supervisor,10+ years,MORTGAGE,55000.0,Not Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60784467,,credit_card,Credit card refinancing,242xx,VA,23.04,0.0,Apr-1981,0.0,,,18.0,0.0,25080.0,51.1,37.0,f,24023.11,24023.11,1579.3,1579.3,976.89,602.41,0.0,0.0,0.0,Jan-2016,531.06,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,110755.0,,,,,,,,,,,,49100.0,,,
53051274,56550994,5000.0,5000.0,4975.0, 36 months,14.65,172.48,C,C5,Network Engineer  ,3 years,MORTGAGE,68000.0,Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=53051274,,debt_consolidation,Debt consolidation,650xx,MO,19.17,0.0,Oct-2000,0.0,35.0,,10.0,0.0,9496.0,78.5,26.0,f,4190.77,4169.82,1203.29,1197.27,809.23,394.06,0.0,0.0,0.0,Jan-2016,172.48,Feb-2016,Jan-2016,0.0,35.0,1.0,INDIVIDUAL,,,,0.0,0.0,53338.0,,,,,,,,,,,,12100.0,,,
55371475,58973213,15000.0,15000.0,15000.0, 36 months,12.29,500.3,C,C1,Test Engineer,10+ years,MORTGAGE,92000.0,Not Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55371475,,home_improvement,Home improvement,761xx,TX,8.52,0.0,Feb-1996,0.0,57.0,,14.0,0.0,23127.0,73.4,51.0,w,12865.96,12865.96,2991.56,2991.56,2134.04,857.52,0.0,0.0,0.0,Jan-2016,500.3,Feb-2016,Jan-2016,0.0,58.0,1.0,INDIVIDUAL,,,,0.0,0.0,371930.0,,,,,,,,,,,,31500.0,,,
51868344,55298110,35000.0,35000.0,34900.0, 36 months,11.53,1154.66,B,B5,General Manager,9 years,RENT,135000.0,Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51868344,,credit_card,Credit card refinancing,119xx,NY,11.57,0.0,Jan-1989,1.0,72.0,,11.0,0.0,34383.0,82.7,29.0,f,29103.63,29020.47,8060.2,8037.17,5896.37,2163.83,0.0,0.0,0.0,Jan-2016,1154.66,Feb-2016,Jan-2016,0.0,72.0,1.0,INDIVIDUAL,,,,0.0,0.0,52795.0,,,,,,,,,,,,41600.0,,,
50476771,53856548,30000.0,30000.0,29975.0, 60 months,14.65,708.2,C,C5,Traffic Officer,8 years,MORTGAGE,80000.0,Source Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50476771,,debt_consolidation,Debt consolidation,402xx,KY,26.27,0.0,Apr-2002,0.0,56.0,,21.0,0.0,29552.0,59.0,73.0,f,27516.88,27493.95,4993.05,4988.89,2483.12,2509.93,0.0,0.0,0.0,Jan-2016,708.2,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,358112.0,,,,,,,,,,,,50062.0,,,
1149079,1390104,12000.0,12000.0,12000.0, 36 months,8.9,381.04,A,A5,Pro Unlimited at Genentech,2 years,RENT,75000.0,Not Verified,Feb-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1149079,"  Borrower added on 02/15/12 > This loan will be used to pay off credit card debt in full. Excellent repayment history, stable employment.<br>",debt_consolidation,Card Consolidation,946xx,CA,17.04,0.0,Aug-1997,0.0,,,12.0,0.0,12099.0,52.2,29.0,f,0.0,0.0,13086.8,13086.8,12000.0,1086.8,0.0,0.0,0.0,Aug-2013,1001.91,,Aug-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
39887853,42732600,10000.0,10000.0,10000.0, 36 months,10.49,324.98,B,B3,Manager,10+ years,OWN,42800.0,Not Verified,Feb-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39887853,,debt_consolidation,Debt consolidation,260xx,WV,7.35,0.0,Jul-2001,0.0,70.0,112.0,8.0,1.0,6720.0,63.4,15.0,w,7269.54,7269.54,3563.12,3563.12,2730.46,832.66,0.0,0.0,0.0,Jan-2016,324.98,Feb-2016,Jan-2016,0.0,70.0,1.0,INDIVIDUAL,,,,0.0,0.0,9970.0,,,,,,,,,,,,10600.0,,,
66620343,71346060,15000.0,15000.0,15000.0, 36 months,7.26,464.95,A,A4,Advertising Executive,6 years,MORTGAGE,175000.0,Not Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=66620343,,debt_consolidation,Debt consolidation,841xx,UT,15.9,0.0,Jul-1995,0.0,,,17.0,0.0,17231.0,48.5,39.0,w,14263.52,14263.52,793.95,793.95,736.48,57.48,0.0,0.0,0.0,Jan-2016,800.0,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,517889.0,,,,,,,,,,,,35500.0,,,
785787,989129,2000.0,2000.0,2000.0, 36 months,10.59,65.09,B,B2,Gulf Bend MHMR,2 years,RENT,19200.0,Not Verified,Jun-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=785787,,debt_consolidation,Car maintenance,779xx,TX,16.06,0.0,Nov-2004,0.0,,,7.0,0.0,6340.0,83.4,17.0,f,0.0,0.0,2344.00912635,2344.01,2000.0,344.01,0.0,0.0,0.0,Jul-2014,72.67,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
50819519,54199238,9500.0,9500.0,9500.0, 36 months,12.69,318.68,C,C2,problem solver (similar to assistant man,6 years,MORTGAGE,65000.0,Source Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50819519,,debt_consolidation,Debt consolidation,953xx,CA,19.57,0.0,Jan-2006,0.0,72.0,,10.0,0.0,9233.0,42.2,14.0,w,7923.15,7923.15,2224.06,2224.06,1576.85,647.21,0.0,0.0,0.0,Jan-2016,318.68,Feb-2016,Jan-2016,0.0,78.0,1.0,INDIVIDUAL,,,,0.0,0.0,160786.0,,,,,,,,,,,,21900.0,,,
13377272,15419524,3500.0,3500.0,3500.0, 36 months,14.16,119.9,C,C2,,n/a,RENT,42500.0,Source Verified,Apr-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13377272,,credit_card,Credit card refinancing,890xx,NV,5.87,0.0,Apr-2001,2.0,40.0,,11.0,0.0,9134.0,45.2,37.0,w,1738.65,1738.65,2398.0,2398.0,1761.35,636.65,0.0,0.0,0.0,Dec-2015,119.9,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,9134.0,,,,,,,,,,,,20200.0,,,
10546683,12428727,16000.0,16000.0,16000.0, 36 months,13.53,543.2,B,B5,,10+ years,OWN,70000.0,Source Verified,Jan-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10546683,,debt_consolidation,Debt consolidation,379xx,TN,11.81,0.0,Nov-1988,0.0,48.0,37.0,10.0,5.0,30297.0,62.1,20.0,f,6534.54,6534.54,12493.09,12493.09,9465.46,3027.63,0.0,0.0,0.0,Dec-2015,543.2,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,30297.0,,,,,,,,,,,,48800.0,,,
55951252,59613078,2800.0,2800.0,2800.0, 36 months,12.29,93.39,C,C1,Truck Driver,3 years,RENT,60000.0,Not Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55951252,,debt_consolidation,Debt consolidation,550xx,MN,8.74,0.0,Apr-2003,0.0,,48.0,5.0,1.0,2277.0,36.0,26.0,w,2469.74,2469.74,465.04,465.04,330.26,134.78,0.0,0.0,0.0,Jan-2016,93.39,Feb-2016,Jan-2016,0.0,29.0,1.0,INDIVIDUAL,,,,0.0,0.0,17028.0,,,,,,,,,,,,6300.0,,,
8616955,10388929,16950.0,16950.0,16950.0, 36 months,13.67,576.6,B,B5,RDA,6 years,MORTGAGE,38000.0,Source Verified,Nov-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8616955,,debt_consolidation,FAST TRACK,958xx,CA,12.29,0.0,Oct-2003,0.0,77.0,,6.0,0.0,17987.0,52.4,12.0,f,0.0,0.0,18967.3399528,18967.34,16950.0,2017.34,0.0,0.0,0.0,Nov-2014,12625.19,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,137093.0,,,,,,,,,,,,34300.0,,,
28613093,31136240,7200.0,7200.0,7200.0, 36 months,11.67,238.01,B,B4,PHLEBOTOMIST,10+ years,RENT,33000.0,Not Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28613093,,debt_consolidation,Debt consolidation,080xx,NJ,16.91,0.0,Aug-2000,0.0,,,7.0,0.0,5163.0,42.7,15.0,f,4501.17,4501.17,3570.15,3570.15,2698.83,871.32,0.0,0.0,0.0,Jan-2016,238.01,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,12499.0,,,,,,,,,,,,12100.0,,,
40933265,43809176,3000.0,3000.0,3000.0, 36 months,8.18,94.26,B,B1,Marketing Manager,< 1 year,RENT,60000.0,Verified,Mar-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40933265,,medical,Medical expenses,904xx,CA,3.86,0.0,Jun-2006,0.0,27.0,,7.0,0.0,3051.0,10.5,10.0,f,2238.84,2238.84,941.24,941.24,761.16,180.08,0.0,0.0,0.0,Jan-2016,94.26,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,3051.0,,,,,,,,,,,,29000.0,,,
7684621,9386766,24000.0,24000.0,24000.0, 60 months,16.2,586.19,C,C4,Hospital Financial Models Manager,2 years,RENT,153000.0,Verified,Oct-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7684621,  Borrower added on 10/02/13 > Loan will be used to pay off credit cards in a fixed term with a fixed rate with expectation of paying the loan off earlier than 60 months.<br>,debt_consolidation,Debt Repayment Loan,731xx,OK,24.83,1.0,Oct-1978,1.0,6.0,,18.0,0.0,7829.0,54.7,59.0,f,15526.69,15526.69,15827.05,15827.05,8473.31,7353.74,0.0,0.0,0.0,Jan-2016,586.19,Feb-2016,Jan-2016,0.0,8.0,1.0,INDIVIDUAL,,,,0.0,506.0,108828.0,,,,,,,,,,,,14300.0,,,
55937178,59598890,18000.0,18000.0,18000.0, 60 months,16.99,447.25,D,D3,Lead tech,10+ years,RENT,42000.0,Source Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55937178,,debt_consolidation,Debt consolidation,483xx,MI,29.4,0.0,Apr-2004,0.0,,34.0,12.0,1.0,5962.0,21.1,21.0,f,17010.37,17010.37,2219.26,2219.26,989.63,1229.63,0.0,0.0,0.0,Dec-2015,447.25,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,19053.0,,,,,,,,,,,,28300.0,,,
61612567,65782286,16000.0,16000.0,16000.0, 36 months,6.89,493.23,A,A3,Lecturer,2 years,RENT,65000.0,Source Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61612567,,debt_consolidation,Debt consolidation,207xx,MD,32.27,0.0,Oct-1997,0.0,,,26.0,0.0,35041.0,25.2,44.0,w,14788.99,14788.99,1442.94,1442.94,1211.01,231.93,0.0,0.0,0.0,Jan-2016,493.23,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,143333.0,,,,,,,,,,,,139300.0,,,
66515500,71241373,34800.0,34800.0,34800.0, 60 months,15.41,835.4,D,D1,Deputy,10+ years,MORTGAGE,160000.0,Source Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=66515500,,debt_consolidation,Debt consolidation,774xx,TX,17.33,0.0,Apr-1986,1.0,35.0,,12.0,0.0,3308.0,10.7,25.0,w,34411.49,34411.49,805.61,805.61,388.51,417.1,0.0,0.0,0.0,Jan-2016,835.4,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,503774.0,,,,,,,,,,,,31000.0,,,
